Brand,Model,Series,RAM,Storage,Cashify Price (INR),Cashify + 3% Price (INR),Cashify Link
"Xiaomi","Redmi Note 12 Pro+","Redmi Series","16 GB","512 GB",80300,82709,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-note-12-pro-16-gb-512-gb"
"Xiaomi","Redmi Note 12 Pro+","Redmi Series","16 GB","1024 GB",85300,87859,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-note-12-pro-16-gb-1024-gb"
"Xiaomi","Redmi 13","Redmi Series","6 GB","128 GB",14500,14935,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-13-6-gb-128-gb"
"Xiaomi","Redmi 13","Redmi Series","6 GB","256 GB",20500,21115,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-13-6-gb-256-gb"
"Xiaomi","Redmi 13","Redmi Series","6 GB","512 GB",26000,26780,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-13-6-gb-512-gb"
"Xiaomi","Redmi 13","Redmi Series","8 GB","128 GB",15700,16171,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-13-8-gb-128-gb"
"Xiaomi","Redmi 13","Redmi Series","8 GB","256 GB",21700,22351,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-13-8-gb-256-gb"
"Xiaomi","Redmi 13","Redmi Series","8 GB","512 GB",27200,28016,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-13-8-gb-512-gb"
"Xiaomi","Redmi 13","Redmi Series","12 GB","128 GB",18100,18643,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-13-12-gb-128-gb"
"Xiaomi","Redmi 13","Redmi Series","12 GB","256 GB",24100,24823,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-13-12-gb-256-gb"
"Xiaomi","Redmi 13","Redmi Series","12 GB","512 GB",29600,30488,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-13-12-gb-512-gb"
"Xiaomi","Redmi 13c","Redmi Series","2 GB","32 GB",11500,11845,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-13c-2-gb-32-gb"
"Xiaomi","Redmi 13c","Redmi Series","2 GB","64 GB",11500,11845,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-13c-2-gb-64-gb"
"Xiaomi","Redmi 13c","Redmi Series","2 GB","128 GB",5500,5665,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-13c-2-gb-128-gb"
"Xiaomi","Redmi 13c","Redmi Series","2 GB","256 GB",11500,11845,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-13c-2-gb-256-gb"
"Xiaomi","Redmi 13c","Redmi Series","4 GB","32 GB",12700,13081,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-13c-4-gb-32-gb"
"Xiaomi","Redmi 13c","Redmi Series","4 GB","64 GB",12700,13081,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-13c-4-gb-64-gb"
"Xiaomi","Redmi 13c","Redmi Series","4 GB","128 GB",6700,6901,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-13c-4-gb-128-gb"
"Xiaomi","Redmi 13c","Redmi Series","4 GB","256 GB",12700,13081,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-13c-4-gb-256-gb"
"Xiaomi","Redmi 13c","Redmi Series","6 GB","32 GB",13900,14317,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-13c-6-gb-32-gb"
"Xiaomi","Redmi 13c","Redmi Series","6 GB","64 GB",13900,14317,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-13c-6-gb-64-gb"
"Xiaomi","Redmi 13c","Redmi Series","6 GB","128 GB",7900,8137,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-13c-6-gb-128-gb"
"Xiaomi","Redmi 13c","Redmi Series","6 GB","256 GB",13900,14317,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-13c-6-gb-256-gb"
"Xiaomi","Redmi 13c","Redmi Series","8 GB","32 GB",15100,15553,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-13c-8-gb-32-gb"
"Xiaomi","Redmi 13c","Redmi Series","8 GB","64 GB",15100,15553,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-13c-8-gb-64-gb"
"Xiaomi","Redmi 13c","Redmi Series","8 GB","128 GB",9100,9373,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-13c-8-gb-128-gb"
"Xiaomi","Redmi 13c","Redmi Series","8 GB","256 GB",15100,15553,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-13c-8-gb-256-gb"
"Xiaomi","Redmi 14","Redmi Series","6 GB","128 GB",14500,14935,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-14-6-gb-128-gb"
"Xiaomi","Redmi 14","Redmi Series","6 GB","256 GB",20500,21115,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-14-6-gb-256-gb"
"Xiaomi","Redmi 14","Redmi Series","6 GB","512 GB",26000,26780,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-14-6-gb-512-gb"
"Xiaomi","Redmi 14","Redmi Series","8 GB","128 GB",15700,16171,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-14-8-gb-128-gb"
"Xiaomi","Redmi 14","Redmi Series","8 GB","256 GB",21700,22351,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-14-8-gb-256-gb"
"Xiaomi","Redmi 14","Redmi Series","8 GB","512 GB",27200,28016,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-14-8-gb-512-gb"
"Xiaomi","Redmi 14","Redmi Series","12 GB","128 GB",18100,18643,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-14-12-gb-128-gb"
"Xiaomi","Redmi 14","Redmi Series","12 GB","256 GB",24100,24823,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-14-12-gb-256-gb"
"Xiaomi","Redmi 14","Redmi Series","12 GB","512 GB",29600,30488,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-14-12-gb-512-gb"
"Xiaomi","Redmi 14c","Redmi Series","2 GB","32 GB",11500,11845,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-14c-2-gb-32-gb"
"Xiaomi","Redmi 14c","Redmi Series","2 GB","64 GB",11500,11845,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-14c-2-gb-64-gb"
"Xiaomi","Redmi 14c","Redmi Series","2 GB","128 GB",5500,5665,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-14c-2-gb-128-gb"
"Xiaomi","Redmi 14c","Redmi Series","2 GB","256 GB",11500,11845,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-14c-2-gb-256-gb"
"Xiaomi","Redmi 14c","Redmi Series","4 GB","32 GB",12700,13081,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-14c-4-gb-32-gb"
"Xiaomi","Redmi 14c","Redmi Series","4 GB","64 GB",12700,13081,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-14c-4-gb-64-gb"
"Xiaomi","Redmi 14c","Redmi Series","4 GB","128 GB",6700,6901,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-14c-4-gb-128-gb"
"Xiaomi","Redmi 14c","Redmi Series","4 GB","256 GB",12700,13081,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-14c-4-gb-256-gb"
"Xiaomi","Redmi 14c","Redmi Series","6 GB","32 GB",13900,14317,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-14c-6-gb-32-gb"
"Xiaomi","Redmi 14c","Redmi Series","6 GB","64 GB",13900,14317,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-14c-6-gb-64-gb"
"Xiaomi","Redmi 14c","Redmi Series","6 GB","128 GB",7900,8137,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-14c-6-gb-128-gb"
"Xiaomi","Redmi 14c","Redmi Series","6 GB","256 GB",13900,14317,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-14c-6-gb-256-gb"
"Xiaomi","Redmi 14c","Redmi Series","8 GB","32 GB",15100,15553,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-14c-8-gb-32-gb"
"Xiaomi","Redmi 14c","Redmi Series","8 GB","64 GB",15100,15553,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-14c-8-gb-64-gb"
"Xiaomi","Redmi 14c","Redmi Series","8 GB","128 GB",9100,9373,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-14c-8-gb-128-gb"
"Xiaomi","Redmi 14c","Redmi Series","8 GB","256 GB",15100,15553,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-14c-8-gb-256-gb"
"Xiaomi","Redmi 15","Redmi Series","6 GB","128 GB",14500,14935,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-15-6-gb-128-gb"
"Xiaomi","Redmi 15","Redmi Series","6 GB","256 GB",20500,21115,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-15-6-gb-256-gb"
"Xiaomi","Redmi 15","Redmi Series","6 GB","512 GB",26000,26780,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-15-6-gb-512-gb"
"Xiaomi","Redmi 15","Redmi Series","8 GB","128 GB",15700,16171,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-15-8-gb-128-gb"
"Xiaomi","Redmi 15","Redmi Series","8 GB","256 GB",21700,22351,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-15-8-gb-256-gb"
"Xiaomi","Redmi 15","Redmi Series","8 GB","512 GB",27200,28016,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-15-8-gb-512-gb"
"Xiaomi","Redmi 15","Redmi Series","12 GB","128 GB",18100,18643,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-15-12-gb-128-gb"
"Xiaomi","Redmi 15","Redmi Series","12 GB","256 GB",24100,24823,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-15-12-gb-256-gb"
"Xiaomi","Redmi 15","Redmi Series","12 GB","512 GB",29600,30488,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-15-12-gb-512-gb"
"Xiaomi","Redmi 15c","Redmi Series","2 GB","32 GB",11500,11845,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-15c-2-gb-32-gb"
"Xiaomi","Redmi 15c","Redmi Series","2 GB","64 GB",11500,11845,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-15c-2-gb-64-gb"
"Xiaomi","Redmi 15c","Redmi Series","2 GB","128 GB",5500,5665,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-15c-2-gb-128-gb"
"Xiaomi","Redmi 15c","Redmi Series","2 GB","256 GB",11500,11845,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-15c-2-gb-256-gb"
"Xiaomi","Redmi 15c","Redmi Series","4 GB","32 GB",12700,13081,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-15c-4-gb-32-gb"
"Xiaomi","Redmi 15c","Redmi Series","4 GB","64 GB",12700,13081,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-15c-4-gb-64-gb"
"Xiaomi","Redmi 15c","Redmi Series","4 GB","128 GB",6700,6901,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-15c-4-gb-128-gb"
"Xiaomi","Redmi 15c","Redmi Series","4 GB","256 GB",12700,13081,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-15c-4-gb-256-gb"
"Xiaomi","Redmi 15c","Redmi Series","6 GB","32 GB",13900,14317,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-15c-6-gb-32-gb"
"Xiaomi","Redmi 15c","Redmi Series","6 GB","64 GB",13900,14317,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-15c-6-gb-64-gb"
"Xiaomi","Redmi 15c","Redmi Series","6 GB","128 GB",7900,8137,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-15c-6-gb-128-gb"
"Xiaomi","Redmi 15c","Redmi Series","6 GB","256 GB",13900,14317,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-15c-6-gb-256-gb"
"Xiaomi","Redmi 15c","Redmi Series","8 GB","32 GB",15100,15553,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-15c-8-gb-32-gb"
"Xiaomi","Redmi 15c","Redmi Series","8 GB","64 GB",15100,15553,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-15c-8-gb-64-gb"
"Xiaomi","Redmi 15c","Redmi Series","8 GB","128 GB",9100,9373,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-15c-8-gb-128-gb"
"Xiaomi","Redmi 15c","Redmi Series","8 GB","256 GB",15100,15553,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-15c-8-gb-256-gb"
"Xiaomi","Redmi Note 15","Redmi Series","6 GB","128 GB",14500,14935,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-note-15-6-gb-128-gb"
"Xiaomi","Redmi Note 15","Redmi Series","6 GB","256 GB",20500,21115,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-note-15-6-gb-256-gb"
"Xiaomi","Redmi Note 15","Redmi Series","6 GB","512 GB",26000,26780,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-note-15-6-gb-512-gb"
"Xiaomi","Redmi Note 15","Redmi Series","8 GB","128 GB",15700,16171,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-note-15-8-gb-128-gb"
"Xiaomi","Redmi Note 15","Redmi Series","8 GB","256 GB",21700,22351,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-note-15-8-gb-256-gb"
"Xiaomi","Redmi Note 15","Redmi Series","8 GB","512 GB",27200,28016,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-note-15-8-gb-512-gb"
"Xiaomi","Redmi Note 15","Redmi Series","12 GB","128 GB",18100,18643,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-note-15-12-gb-128-gb"
"Xiaomi","Redmi Note 15","Redmi Series","12 GB","256 GB",24100,24823,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-note-15-12-gb-256-gb"
"Xiaomi","Redmi Note 15","Redmi Series","12 GB","512 GB",29600,30488,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-note-15-12-gb-512-gb"
"Xiaomi","Redmi Note 15 Pro","Redmi Series","8 GB","128 GB",64500,66435,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-note-15-pro-8-gb-128-gb"
"Xiaomi","Redmi Note 15 Pro","Redmi Series","8 GB","256 GB",70500,72615,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-note-15-pro-8-gb-256-gb"
"Xiaomi","Redmi Note 15 Pro","Redmi Series","8 GB","512 GB",75500,77765,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-note-15-pro-8-gb-512-gb"
"Xiaomi","Redmi Note 15 Pro","Redmi Series","8 GB","1024 GB",80500,82915,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-note-15-pro-8-gb-1024-gb"
"Xiaomi","Redmi Note 15 Pro","Redmi Series","12 GB","128 GB",66900,68907,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-note-15-pro-12-gb-128-gb"
"Xiaomi","Redmi Note 15 Pro","Redmi Series","12 GB","256 GB",72900,75087,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-note-15-pro-12-gb-256-gb"
"Xiaomi","Redmi Note 15 Pro","Redmi Series","12 GB","512 GB",77900,80237,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-note-15-pro-12-gb-512-gb"
"Xiaomi","Redmi Note 15 Pro","Redmi Series","12 GB","1024 GB",82900,85387,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-note-15-pro-12-gb-1024-gb"
"Xiaomi","Redmi Note 15 Pro","Redmi Series","16 GB","128 GB",69300,71379,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-note-15-pro-16-gb-128-gb"
"Xiaomi","Redmi Note 15 Pro","Redmi Series","16 GB","256 GB",75300,77559,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-note-15-pro-16-gb-256-gb"
"Xiaomi","Redmi Note 15 Pro","Redmi Series","16 GB","512 GB",80300,82709,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-note-15-pro-16-gb-512-gb"
"Xiaomi","Redmi Note 15 Pro","Redmi Series","16 GB","1024 GB",85300,87859,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-note-15-pro-16-gb-1024-gb"
"Xiaomi","Redmi Note 15 Pro+","Redmi Series","8 GB","128 GB",64500,66435,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-note-15-pro-8-gb-128-gb"
"Xiaomi","Redmi Note 15 Pro+","Redmi Series","8 GB","256 GB",70500,72615,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-note-15-pro-8-gb-256-gb"
"Xiaomi","Redmi Note 15 Pro+","Redmi Series","8 GB","512 GB",75500,77765,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-note-15-pro-8-gb-512-gb"
"Xiaomi","Redmi Note 15 Pro+","Redmi Series","8 GB","1024 GB",80500,82915,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-note-15-pro-8-gb-1024-gb"
"Xiaomi","Redmi Note 15 Pro+","Redmi Series","12 GB","128 GB",66900,68907,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-note-15-pro-12-gb-128-gb"
"Xiaomi","Redmi Note 15 Pro+","Redmi Series","12 GB","256 GB",72900,75087,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-note-15-pro-12-gb-256-gb"
"Xiaomi","Redmi Note 15 Pro+","Redmi Series","12 GB","512 GB",77900,80237,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-note-15-pro-12-gb-512-gb"
"Xiaomi","Redmi Note 15 Pro+","Redmi Series","12 GB","1024 GB",82900,85387,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-note-15-pro-12-gb-1024-gb"
"Xiaomi","Redmi Note 15 Pro+","Redmi Series","16 GB","128 GB",69300,71379,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-note-15-pro-16-gb-128-gb"
"Xiaomi","Redmi Note 15 Pro+","Redmi Series","16 GB","256 GB",75300,77559,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-note-15-pro-16-gb-256-gb"
"Xiaomi","Redmi Note 15 Pro+","Redmi Series","16 GB","512 GB",80300,82709,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-note-15-pro-16-gb-512-gb"
"Xiaomi","Redmi Note 15 Pro+","Redmi Series","16 GB","1024 GB",85300,87859,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-redmi-note-15-pro-16-gb-1024-gb"
"Xiaomi","Xiaomi 11 Ultra","Xiaomi Series","8 GB","256 GB",83500,86005,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-11-ultra-8-gb-256-gb"
"Xiaomi","Xiaomi 11 Ultra","Xiaomi Series","8 GB","512 GB",89000,91670,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-11-ultra-8-gb-512-gb"
"Xiaomi","Xiaomi 11 Ultra","Xiaomi Series","8 GB","1024 GB",94000,96820,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-11-ultra-8-gb-1024-gb"
"Xiaomi","Xiaomi 11 Ultra","Xiaomi Series","12 GB","256 GB",85900,88477,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-11-ultra-12-gb-256-gb"
"Xiaomi","Xiaomi 11 Ultra","Xiaomi Series","12 GB","512 GB",91400,94142,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-11-ultra-12-gb-512-gb"
"Xiaomi","Xiaomi 11 Ultra","Xiaomi Series","12 GB","1024 GB",96400,99292,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-11-ultra-12-gb-1024-gb"
"Xiaomi","Xiaomi 11 Ultra","Xiaomi Series","16 GB","256 GB",88300,90949,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-11-ultra-16-gb-256-gb"
"Xiaomi","Xiaomi 11 Ultra","Xiaomi Series","16 GB","512 GB",93800,96614,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-11-ultra-16-gb-512-gb"
"Xiaomi","Xiaomi 11 Ultra","Xiaomi Series","16 GB","1024 GB",98800,101764,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-11-ultra-16-gb-1024-gb"
"Xiaomi","Xiaomi 14 Civi","Xiaomi Series","6 GB","128 GB",17500,18025,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-14-civi-6-gb-128-gb"
"Xiaomi","Xiaomi 14 Civi","Xiaomi Series","6 GB","256 GB",23500,24205,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-14-civi-6-gb-256-gb"
"Xiaomi","Xiaomi 14 Civi","Xiaomi Series","6 GB","512 GB",29000,29870,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-14-civi-6-gb-512-gb"
"Xiaomi","Xiaomi 14 Civi","Xiaomi Series","8 GB","128 GB",18700,19261,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-14-civi-8-gb-128-gb"
"Xiaomi","Xiaomi 14 Civi","Xiaomi Series","8 GB","256 GB",24700,25441,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-14-civi-8-gb-256-gb"
"Xiaomi","Xiaomi 14 Civi","Xiaomi Series","8 GB","512 GB",30200,31106,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-14-civi-8-gb-512-gb"
"Xiaomi","Xiaomi 14 Civi","Xiaomi Series","12 GB","128 GB",21100,21733,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-14-civi-12-gb-128-gb"
"Xiaomi","Xiaomi 14 Civi","Xiaomi Series","12 GB","256 GB",27100,27913,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-14-civi-12-gb-256-gb"
"Xiaomi","Xiaomi 14 Civi","Xiaomi Series","12 GB","512 GB",32600,33578,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-14-civi-12-gb-512-gb"
"Xiaomi","Xiaomi 15","Xiaomi Series","6 GB","128 GB",17500,18025,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-15-6-gb-128-gb"
"Xiaomi","Xiaomi 15","Xiaomi Series","6 GB","256 GB",23500,24205,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-15-6-gb-256-gb"
"Xiaomi","Xiaomi 15","Xiaomi Series","6 GB","512 GB",29000,29870,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-15-6-gb-512-gb"
"Xiaomi","Xiaomi 15","Xiaomi Series","8 GB","128 GB",18700,19261,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-15-8-gb-128-gb"
"Xiaomi","Xiaomi 15","Xiaomi Series","8 GB","256 GB",24700,25441,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-15-8-gb-256-gb"
"Xiaomi","Xiaomi 15","Xiaomi Series","8 GB","512 GB",30200,31106,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-15-8-gb-512-gb"
"Xiaomi","Xiaomi 15","Xiaomi Series","12 GB","128 GB",21100,21733,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-15-12-gb-128-gb"
"Xiaomi","Xiaomi 15","Xiaomi Series","12 GB","256 GB",27100,27913,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-15-12-gb-256-gb"
"Xiaomi","Xiaomi 15","Xiaomi Series","12 GB","512 GB",32600,33578,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-15-12-gb-512-gb"
"Xiaomi","Xiaomi 15 Ultra","Xiaomi Series","8 GB","256 GB",83500,86005,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-15-ultra-8-gb-256-gb"
"Xiaomi","Xiaomi 15 Ultra","Xiaomi Series","8 GB","512 GB",89000,91670,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-15-ultra-8-gb-512-gb"
"Xiaomi","Xiaomi 15 Ultra","Xiaomi Series","8 GB","1024 GB",94000,96820,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-15-ultra-8-gb-1024-gb"
"Xiaomi","Xiaomi 15 Ultra","Xiaomi Series","12 GB","256 GB",85900,88477,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-15-ultra-12-gb-256-gb"
"Xiaomi","Xiaomi 15 Ultra","Xiaomi Series","12 GB","512 GB",91400,94142,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-15-ultra-12-gb-512-gb"
"Xiaomi","Xiaomi 15 Ultra","Xiaomi Series","12 GB","1024 GB",96400,99292,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-15-ultra-12-gb-1024-gb"
"Xiaomi","Xiaomi 15 Ultra","Xiaomi Series","16 GB","256 GB",88300,90949,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-15-ultra-16-gb-256-gb"
"Xiaomi","Xiaomi 15 Ultra","Xiaomi Series","16 GB","512 GB",93800,96614,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-15-ultra-16-gb-512-gb"
"Xiaomi","Xiaomi 15 Ultra","Xiaomi Series","16 GB","1024 GB",98800,101764,"https://www.cashify.in/sell-old-mobile-phone/used-xiaomi-15-ultra-16-gb-1024-gb"
